"ID"	"CellType"	"Sample"
"c89297"	"Plasma_cell"	"sample1"
"c89298"	"CD4+_T_cell"	"sample1"
"c89299"	"Plasma_cell"	"sample1"
"c89300"	"Plasma_cell"	"sample1"
"c89301"	"Plasma_cell"	"sample1"
"c89302"	"Plasma_cell"	"sample1"
"c89303"	"Plasma_cell"	"sample1"
"c89304"	"CD8+_T_cell"	"sample1"
"c89305"	"Plasma_cell"	"sample1"
"c89306"	"Plasma_cell"	"sample1"
"c89307"	"Plasma_cell"	"sample1"
"c89308"	"Plasma_cell"	"sample1"
"c89309"	"Plasma_cell"	"sample1"
"c89310"	"Plasma_cell"	"sample1"
"c89311"	"Macrophage"	"sample1"
"c89312"	"B_cell"	"sample1"
"c89313"	"CD8+_T_cell"	"sample1"
"c89314"	"Plasma_cell"	"sample1"
"c89315"	"Endothelial_cell"	"sample1"
"c89316"	"Endothelial_cell"	"sample1"
"c89317"	"Plasma_cell"	"sample1"
"c89318"	"CD4+_T_cell"	"sample1"
"c89319"	"Macrophage"	"sample1"
"c89320"	"Plasma_cell"	"sample1"
"c89321"	"Plasma_cell"	"sample1"
"c89322"	"Fibroblast"	"sample1"
"c89323"	"Epithelial_cell"	"sample1"
"c89324"	"Fibroblast"	"sample1"
"c89325"	"Epithelial_cell"	"sample1"
"c89326"	"B_cell"	"sample1"
"c89327"	"CD8+_T_cell"	"sample1"
"c89328"	"Endothelial_cell"	"sample1"
"c89329"	"Plasma_cell"	"sample1"
"c89330"	"Plasma_cell"	"sample1"
"c89331"	"Epithelial_cell"	"sample1"
"c89332"	"Plasma_cell"	"sample1"
"c89333"	"Plasma_cell"	"sample1"
"c89334"	"Plasma_cell"	"sample1"
"c89335"	"Plasma_cell"	"sample1"
"c89336"	"CD4+_T_cell"	"sample1"
"c89337"	"Epithelial_cell"	"sample1"
"c89338"	"Plasma_cell"	"sample1"
"c89339"	"Plasma_cell"	"sample1"
"c89340"	"CD8+_T_cell"	"sample1"
"c89341"	"Fibroblast"	"sample1"
"c89342"	"CD8+_T_cell"	"sample1"
"c89343"	"CD8+_T_cell"	"sample1"
"c89344"	"Plasma_cell"	"sample1"
"c89345"	"Plasma_cell"	"sample1"
"c89346"	"Fibroblast"	"sample1"
"c89347"	"Plasma_cell"	"sample1"
"c89348"	"CD8+_T_cell"	"sample1"
"c89349"	"Plasma_cell"	"sample1"
"c89350"	"Plasma_cell"	"sample1"
"c89351"	"CD8+_T_cell"	"sample1"
"c89352"	"Endothelial_cell"	"sample1"
"c89353"	"Fibroblast"	"sample1"
"c89354"	"Plasma_cell"	"sample1"
"c89355"	"Plasma_cell"	"sample1"
"c89356"	"Plasma_cell"	"sample1"
"c89357"	"Macrophage"	"sample1"
"c89358"	"Plasma_cell"	"sample1"
"c89359"	"Endothelial_cell"	"sample1"
"c89360"	"Plasma_cell"	"sample1"
"c89361"	"CD8+_T_cell"	"sample1"
"c89362"	"Plasma_cell"	"sample1"
"c89363"	"Plasma_cell"	"sample1"
"c89364"	"CD8+_T_cell"	"sample1"
"c89365"	"Epithelial_cell"	"sample1"
"c89366"	"Endothelial_cell"	"sample1"
"c89367"	"Epithelial_cell"	"sample1"
"c89368"	"Plasma_cell"	"sample1"
"c89369"	"Plasma_cell"	"sample1"
"c89370"	"Plasma_cell"	"sample1"
"c89371"	"B_cell"	"sample1"
"c89372"	"Plasma_cell"	"sample1"
"c89373"	"Plasma_cell"	"sample1"
"c89374"	"Plasma_cell"	"sample1"
"c89375"	"Plasma_cell"	"sample1"
"c89376"	"CD8+_T_cell"	"sample1"
"c89377"	"Plasma_cell"	"sample1"
"c89378"	"CD4+_T_cell"	"sample1"
"c89379"	"Epithelial_cell"	"sample1"
"c89380"	"B_cell"	"sample1"
"c89381"	"CD8+_T_cell"	"sample1"
"c89382"	"Plasma_cell"	"sample1"
"c89383"	"Plasma_cell"	"sample1"
"c89384"	"CD4+_T_cell"	"sample1"
"c89385"	"Plasma_cell"	"sample1"
"c89386"	"Plasma_cell"	"sample1"
"c89387"	"Macrophage"	"sample1"
"c89388"	"Plasma_cell"	"sample1"
"c89389"	"Plasma_cell"	"sample1"
"c89390"	"Epithelial_cell"	"sample1"
"c89391"	"Plasma_cell"	"sample1"
"c89392"	"Plasma_cell"	"sample1"
"c89393"	"B_cell"	"sample1"
"c89394"	"Plasma_cell"	"sample1"
"c89395"	"Fibroblast"	"sample1"
"c89396"	"Epithelial_cell"	"sample1"
"c89397"	"CD4+_T_cell"	"sample1"
"c89398"	"Plasma_cell"	"sample1"
"c89399"	"Plasma_cell"	"sample1"
"c89400"	"Epithelial_cell"	"sample1"
"c89401"	"Fibroblast"	"sample1"
"c89402"	"Plasma_cell"	"sample1"
"c89403"	"CD8+_T_cell"	"sample1"
"c89404"	"Plasma_cell"	"sample1"
"c89405"	"Fibroblast"	"sample1"
"c89406"	"Plasma_cell"	"sample1"
"c89407"	"Plasma_cell"	"sample1"
"c89408"	"CD8+_T_cell"	"sample1"
"c89409"	"Plasma_cell"	"sample1"
"c89410"	"Plasma_cell"	"sample1"
"c89411"	"CD8+_T_cell"	"sample1"
"c89412"	"CD8+_T_cell"	"sample1"
"c89413"	"Macrophage"	"sample1"
"c89414"	"Plasma_cell"	"sample1"
"c89415"	"Plasma_cell"	"sample1"
"c89416"	"Plasma_cell"	"sample1"
"c89417"	"CD8+_T_cell"	"sample1"
"c89418"	"Plasma_cell"	"sample1"
"c89419"	"Plasma_cell"	"sample1"
"c89420"	"Plasma_cell"	"sample1"
"c89421"	"Plasma_cell"	"sample1"
"c89422"	"Fibroblast"	"sample1"
"c89423"	"Plasma_cell"	"sample1"
"c89424"	"Plasma_cell"	"sample1"
"c89425"	"Plasma_cell"	"sample1"
"c89426"	"Plasma_cell"	"sample1"
"c89427"	"Macrophage"	"sample1"
"c89428"	"Plasma_cell"	"sample1"
"c89429"	"CD8+_T_cell"	"sample1"
"c89430"	"Plasma_cell"	"sample1"
"c89431"	"Plasma_cell"	"sample1"
"c89432"	"CD8+_T_cell"	"sample1"
"c89433"	"CD4+_T_cell"	"sample1"
"c89434"	"Plasma_cell"	"sample1"
"c89435"	"B_cell"	"sample1"
"c89436"	"Fibroblast"	"sample1"
"c89437"	"Plasma_cell"	"sample1"
"c89438"	"Epithelial_cell"	"sample1"
"c89439"	"Plasma_cell"	"sample1"
"c89440"	"Myeloid_cell"	"sample1"
"c89441"	"Plasma_cell"	"sample1"
"c89442"	"Endothelial_cell"	"sample1"
"c89443"	"NK_cell"	"sample1"
"c89444"	"Plasma_cell"	"sample1"
"c89445"	"Plasma_cell"	"sample1"
"c89446"	"B_cell"	"sample1"
"c89447"	"Plasma_cell"	"sample1"
"c89448"	"CD8+_T_cell"	"sample1"
"c89449"	"Plasma_cell"	"sample1"
"c89450"	"CD4+_T_cell"	"sample1"
"c89451"	"Epithelial_cell"	"sample1"
"c89452"	"Plasma_cell"	"sample1"
"c89453"	"Plasma_cell"	"sample1"
"c89454"	"B_cell"	"sample1"
"c89455"	"Fibroblast"	"sample1"
"c89456"	"Plasma_cell"	"sample1"
"c89457"	"Fibroblast"	"sample1"
"c89458"	"Plasma_cell"	"sample1"
"c89459"	"CD8+_T_cell"	"sample1"
"c89460"	"Endothelial_cell"	"sample1"
"c89461"	"Fibroblast"	"sample1"
"c89462"	"Plasma_cell"	"sample1"
"c89463"	"CD8+_T_cell"	"sample1"
"c89464"	"Endothelial_cell"	"sample1"
"c89465"	"Plasma_cell"	"sample1"
"c89466"	"Plasma_cell"	"sample1"
"c89467"	"NK_cell"	"sample1"
"c89468"	"Plasma_cell"	"sample1"
"c89469"	"CD8+_T_cell"	"sample1"
"c89470"	"Plasma_cell"	"sample1"
"c89471"	"Macrophage"	"sample1"
"c89472"	"CD8+_T_cell"	"sample1"
"c89473"	"Plasma_cell"	"sample1"
"c89474"	"Fibroblast"	"sample1"
"c89475"	"B_cell"	"sample1"
"c89476"	"CD8+_T_cell"	"sample1"
"c89477"	"CD8+_T_cell"	"sample1"
"c89478"	"CD8+_T_cell"	"sample1"
"c89479"	"B_cell"	"sample1"
"c89480"	"Fibroblast"	"sample1"
"c89481"	"CD8+_T_cell"	"sample1"
"c89482"	"Plasma_cell"	"sample1"
"c89483"	"NK_cell"	"sample1"
"c89484"	"CD8+_T_cell"	"sample1"
"c89485"	"CD8+_T_cell"	"sample1"
"c89486"	"CD4+_T_cell"	"sample1"
"c89487"	"Plasma_cell"	"sample1"
"c89488"	"NK_cell"	"sample1"
"c89489"	"Plasma_cell"	"sample1"
"c89490"	"Plasma_cell"	"sample1"
"c89491"	"CD8+_T_cell"	"sample1"
"c89492"	"Plasma_cell"	"sample1"
"c89493"	"Macrophage"	"sample1"
"c89494"	"CD8+_T_cell"	"sample1"
"c89495"	"CD8+_T_cell"	"sample1"
"c89496"	"Endothelial_cell"	"sample1"
"c89497"	"Plasma_cell"	"sample1"
"c89498"	"Plasma_cell"	"sample1"
"c89499"	"CD8+_T_cell"	"sample1"
"c89500"	"Plasma_cell"	"sample1"
"c89501"	"Plasma_cell"	"sample1"
"c89502"	"Endothelial_cell"	"sample1"
"c89503"	"Plasma_cell"	"sample1"
"c89504"	"Plasma_cell"	"sample1"
"c89505"	"Endothelial_cell"	"sample1"
"c89506"	"CD8+_T_cell"	"sample1"
"c89507"	"Epithelial_cell"	"sample1"
"c89508"	"Epithelial_cell"	"sample1"
"c89509"	"Plasma_cell"	"sample1"
"c89510"	"Plasma_cell"	"sample1"
"c89511"	"Fibroblast"	"sample1"
"c89512"	"Plasma_cell"	"sample1"
"c89513"	"CD8+_T_cell"	"sample1"
"c89514"	"CD8+_T_cell"	"sample1"
"c89515"	"Plasma_cell"	"sample1"
"c89516"	"CD4+_T_cell"	"sample1"
"c89517"	"Plasma_cell"	"sample1"
"c89518"	"Fibroblast"	"sample1"
"c89519"	"NK_cell"	"sample1"
"c89520"	"Endothelial_cell"	"sample1"
"c89521"	"Plasma_cell"	"sample1"
"c89522"	"Plasma_cell"	"sample1"
"c89523"	"CD8+_T_cell"	"sample1"
"c89524"	"Plasma_cell"	"sample1"
"c89525"	"Plasma_cell"	"sample1"
"c89526"	"CD8+_T_cell"	"sample1"
"c89527"	"Epithelial_cell"	"sample1"
"c89528"	"Plasma_cell"	"sample1"
"c89529"	"Plasma_cell"	"sample1"
"c89530"	"CD8+_T_cell"	"sample1"
"c89531"	"B_cell"	"sample1"
"c89532"	"CD8+_T_cell"	"sample1"
"c89533"	"CD4+_T_cell"	"sample1"
"c89534"	"Plasma_cell"	"sample1"
"c89535"	"Plasma_cell"	"sample1"
"c89536"	"CD8+_T_cell"	"sample1"
"c89537"	"Fibroblast"	"sample1"
"c89538"	"Plasma_cell"	"sample1"
"c89539"	"Plasma_cell"	"sample1"
"c89540"	"Plasma_cell"	"sample1"
"c89541"	"Plasma_cell"	"sample1"
"c89542"	"Epithelial_cell"	"sample1"
"c89543"	"Fibroblast"	"sample1"
"c89544"	"CD8+_T_cell"	"sample1"
"c89545"	"Epithelial_cell"	"sample1"
"c89546"	"Fibroblast"	"sample1"
"c89547"	"CD4+_T_cell"	"sample1"
"c89548"	"Plasma_cell"	"sample1"
"c89549"	"CD4+_T_cell"	"sample1"
"c89550"	"Plasma_cell"	"sample1"
"c89551"	"CD4+_T_cell"	"sample1"
"c89552"	"Epithelial_cell"	"sample1"
"c89553"	"Plasma_cell"	"sample1"
"c89554"	"Epithelial_cell"	"sample1"
"c89555"	"Endothelial_cell"	"sample1"
"c89556"	"Plasma_cell"	"sample1"
"c89557"	"Plasma_cell"	"sample1"
"c89558"	"Plasma_cell"	"sample1"
"c89559"	"Plasma_cell"	"sample1"
"c89560"	"Plasma_cell"	"sample1"
"c89561"	"Plasma_cell"	"sample1"
"c89562"	"CD8+_T_cell"	"sample1"
"c89563"	"Plasma_cell"	"sample1"
"c89564"	"Plasma_cell"	"sample1"
"c89565"	"CD8+_T_cell"	"sample1"
"c89566"	"CD8+_T_cell"	"sample1"
"c89567"	"Macrophage"	"sample1"
"c89568"	"Plasma_cell"	"sample1"
"c89569"	"Plasma_cell"	"sample1"
"c89570"	"Macrophage"	"sample1"
"c89571"	"Plasma_cell"	"sample1"
"c89572"	"Fibroblast"	"sample1"
"c89573"	"Endothelial_cell"	"sample1"
"c89574"	"CD8+_T_cell"	"sample1"
"c89575"	"CD8+_T_cell"	"sample1"
"c89576"	"Plasma_cell"	"sample1"
"c89577"	"Plasma_cell"	"sample1"
"c89578"	"Fibroblast"	"sample1"
"c89579"	"CD8+_T_cell"	"sample1"
"c89580"	"B_cell"	"sample1"
"c89581"	"Macrophage"	"sample1"
"c89582"	"B_cell"	"sample1"
"c89583"	"Plasma_cell"	"sample1"
"c89584"	"Plasma_cell"	"sample1"
"c89585"	"Plasma_cell"	"sample1"
"c89586"	"CD8+_T_cell"	"sample1"
"c89587"	"Plasma_cell"	"sample1"
"c89588"	"Epithelial_cell"	"sample1"
"c89589"	"Plasma_cell"	"sample1"
"c89590"	"Plasma_cell"	"sample1"
"c89591"	"Macrophage"	"sample1"
"c89592"	"Epithelial_cell"	"sample1"
"c89593"	"Epithelial_cell"	"sample1"
"c89594"	"Endothelial_cell"	"sample1"
"c89595"	"Macrophage"	"sample1"
"c89596"	"Epithelial_cell"	"sample1"
"c89597"	"Endothelial_cell"	"sample1"
"c89598"	"Plasma_cell"	"sample1"
"c89599"	"CD8+_T_cell"	"sample1"
"c89600"	"NK_cell"	"sample1"
"c89601"	"Macrophage"	"sample1"
"c89602"	"CD4+_T_cell"	"sample1"
"c89603"	"Endothelial_cell"	"sample1"
"c89604"	"Fibroblast"	"sample1"
"c89605"	"Plasma_cell"	"sample1"
"c89606"	"Plasma_cell"	"sample1"
"c89607"	"Plasma_cell"	"sample1"
"c89608"	"CD8+_T_cell"	"sample1"
"c89609"	"Epithelial_cell"	"sample1"
"c89610"	"Epithelial_cell"	"sample1"
"c89611"	"B_cell"	"sample1"
"c89612"	"B_cell"	"sample1"
"c89613"	"Fibroblast"	"sample1"
"c89614"	"Fibroblast"	"sample1"
"c89615"	"Endothelial_cell"	"sample1"
"c89616"	"CD4+_T_cell"	"sample1"
"c89617"	"CD4+_T_cell"	"sample1"
"c89618"	"Plasma_cell"	"sample1"
"c89619"	"CD8+_T_cell"	"sample1"
"c89620"	"CD8+_T_cell"	"sample1"
"c89621"	"Plasma_cell"	"sample1"
"c89622"	"CD8+_T_cell"	"sample1"
"c89623"	"Plasma_cell"	"sample1"
"c89624"	"Endothelial_cell"	"sample1"
"c89625"	"Plasma_cell"	"sample1"
"c89626"	"CD8+_T_cell"	"sample1"
"c89627"	"Plasma_cell"	"sample1"
"c89628"	"Fibroblast"	"sample1"
"c89629"	"CD8+_T_cell"	"sample1"
"c89630"	"Fibroblast"	"sample1"
"c89631"	"Plasma_cell"	"sample1"
"c89632"	"Plasma_cell"	"sample1"
"c89633"	"Epithelial_cell"	"sample1"
"c89634"	"Macrophage"	"sample1"
"c89635"	"Plasma_cell"	"sample1"
"c89636"	"Epithelial_cell"	"sample1"
"c89637"	"CD8+_T_cell"	"sample1"
"c89638"	"Epithelial_cell"	"sample1"
"c89639"	"Epithelial_cell"	"sample1"
"c89640"	"CD8+_T_cell"	"sample1"
"c89641"	"Plasma_cell"	"sample1"
"c89642"	"NK_cell"	"sample1"
"c89643"	"Macrophage"	"sample1"
"c89644"	"Plasma_cell"	"sample1"
"c89645"	"CD8+_T_cell"	"sample1"
"c89646"	"CD4+_T_cell"	"sample1"
"c89647"	"CD8+_T_cell"	"sample1"
"c89648"	"Fibroblast"	"sample1"
"c89649"	"Fibroblast"	"sample1"
"c89650"	"Epithelial_cell"	"sample1"
"c89651"	"Plasma_cell"	"sample1"
"c89652"	"Plasma_cell"	"sample1"
"c89653"	"Plasma_cell"	"sample1"
"c89654"	"Plasma_cell"	"sample1"
"c89655"	"Plasma_cell"	"sample1"
"c89656"	"Endothelial_cell"	"sample1"
"c89657"	"Plasma_cell"	"sample1"
"c89658"	"Epithelial_cell"	"sample1"
"c89659"	"Plasma_cell"	"sample1"
"c89660"	"Plasma_cell"	"sample1"
"c89661"	"Plasma_cell"	"sample1"
"c89662"	"Epithelial_cell"	"sample1"
"c89663"	"Epithelial_cell"	"sample1"
"c89664"	"CD8+_T_cell"	"sample1"
"c89665"	"CD8+_T_cell"	"sample1"
"c89666"	"Plasma_cell"	"sample1"
"c89667"	"Macrophage"	"sample1"
"c89668"	"Plasma_cell"	"sample1"
"c89669"	"Plasma_cell"	"sample1"
"c89670"	"CD8+_T_cell"	"sample1"
"c89671"	"Plasma_cell"	"sample1"
"c89672"	"Fibroblast"	"sample1"
"c89673"	"Plasma_cell"	"sample1"
"c89674"	"Plasma_cell"	"sample1"
"c89675"	"B_cell"	"sample1"
"c89676"	"B_cell"	"sample1"
"c89677"	"Fibroblast"	"sample1"
"c89678"	"Epithelial_cell"	"sample1"
"c89679"	"Endothelial_cell"	"sample1"
"c89680"	"Epithelial_cell"	"sample1"
"c89681"	"Epithelial_cell"	"sample1"
"c89682"	"Epithelial_cell"	"sample1"
"c89683"	"Epithelial_cell"	"sample1"
"c89684"	"Plasma_cell"	"sample1"
"c89685"	"CD8+_T_cell"	"sample1"
"c89686"	"Plasma_cell"	"sample1"
"c89687"	"Plasma_cell"	"sample1"
"c89688"	"Plasma_cell"	"sample1"
"c89689"	"B_cell"	"sample1"
"c89690"	"CD8+_T_cell"	"sample1"
"c89691"	"Plasma_cell"	"sample1"
"c89692"	"B_cell"	"sample1"
"c89693"	"Fibroblast"	"sample1"
"c89694"	"NK_cell"	"sample1"
"c89695"	"Plasma_cell"	"sample1"
"c89696"	"CD8+_T_cell"	"sample1"
"c89697"	"Endothelial_cell"	"sample1"
"c89698"	"Epithelial_cell"	"sample1"
"c89699"	"Endothelial_cell"	"sample1"
"c89700"	"CD8+_T_cell"	"sample1"
"c89701"	"Plasma_cell"	"sample1"
"c89702"	"Plasma_cell"	"sample1"
"c89703"	"CD8+_T_cell"	"sample1"
"c89704"	"Epithelial_cell"	"sample1"
"c89705"	"Endothelial_cell"	"sample1"
"c89706"	"Plasma_cell"	"sample1"
"c89707"	"CD8+_T_cell"	"sample1"
"c89708"	"Plasma_cell"	"sample1"
"c89709"	"Plasma_cell"	"sample1"
"c89710"	"CD8+_T_cell"	"sample1"
"c89711"	"Macrophage"	"sample1"
"c89712"	"Plasma_cell"	"sample1"
"c89713"	"Epithelial_cell"	"sample1"
"c89714"	"Endothelial_cell"	"sample1"
"c89715"	"CD8+_T_cell"	"sample1"
"c89716"	"Fibroblast"	"sample1"
"c89717"	"Endothelial_cell"	"sample1"
"c89718"	"Fibroblast"	"sample1"
"c89719"	"Fibroblast"	"sample1"
"c89720"	"Macrophage"	"sample1"
"c89721"	"Epithelial_cell"	"sample1"
"c89722"	"CD8+_T_cell"	"sample1"
"c89723"	"Plasma_cell"	"sample1"
"c89724"	"Endothelial_cell"	"sample1"
"c89725"	"CD8+_T_cell"	"sample1"
"c89726"	"Plasma_cell"	"sample1"
"c89727"	"Plasma_cell"	"sample1"
"c89728"	"CD4+_T_cell"	"sample1"
"c89729"	"Epithelial_cell"	"sample1"
"c89730"	"Macrophage"	"sample1"
"c89731"	"Fibroblast"	"sample1"
"c89732"	"Plasma_cell"	"sample1"
"c89733"	"CD8+_T_cell"	"sample1"
"c89734"	"Plasma_cell"	"sample1"
"c89735"	"Plasma_cell"	"sample1"
"c89736"	"Endothelial_cell"	"sample1"
"c89737"	"Epithelial_cell"	"sample1"
"c89738"	"Macrophage"	"sample1"
"c89739"	"Plasma_cell"	"sample1"
"c89740"	"Plasma_cell"	"sample1"
"c89741"	"CD8+_T_cell"	"sample1"
"c89742"	"Macrophage"	"sample1"
"c89743"	"Epithelial_cell"	"sample1"
"c89744"	"Plasma_cell"	"sample1"
"c89745"	"Epithelial_cell"	"sample1"
"c89746"	"Plasma_cell"	"sample1"
"c89747"	"CD8+_T_cell"	"sample1"
"c89748"	"Plasma_cell"	"sample1"
"c89749"	"CD8+_T_cell"	"sample1"
"c89750"	"Plasma_cell"	"sample1"
"c89751"	"CD4+_T_cell"	"sample1"
"c89752"	"CD8+_T_cell"	"sample1"
"c89753"	"CD4+_T_cell"	"sample1"
"c89754"	"Plasma_cell"	"sample1"
"c89755"	"Plasma_cell"	"sample1"
"c89756"	"Macrophage"	"sample1"
"c89757"	"CD8+_T_cell"	"sample1"
"c89758"	"CD4+_T_cell"	"sample1"
"c89759"	"Plasma_cell"	"sample1"
"c89760"	"B_cell"	"sample1"
"c89761"	"Plasma_cell"	"sample1"
"c89762"	"Fibroblast"	"sample1"
"c89763"	"CD8+_T_cell"	"sample1"
"c89764"	"Plasma_cell"	"sample1"
"c89765"	"Epithelial_cell"	"sample1"
"c89766"	"CD8+_T_cell"	"sample1"
"c89767"	"CD8+_T_cell"	"sample1"
"c89768"	"Fibroblast"	"sample1"
"c89769"	"Endothelial_cell"	"sample1"
"c89770"	"CD4+_T_cell"	"sample1"
"c89771"	"Plasma_cell"	"sample1"
"c89772"	"CD4+_T_cell"	"sample1"
"c89773"	"Fibroblast"	"sample1"
"c89774"	"B_cell"	"sample1"
"c89775"	"Epithelial_cell"	"sample1"
"c89776"	"NK_cell"	"sample1"
"c89777"	"Plasma_cell"	"sample1"
"c89778"	"Plasma_cell"	"sample1"
"c89779"	"Plasma_cell"	"sample1"
"c89780"	"CD8+_T_cell"	"sample1"
"c89781"	"Plasma_cell"	"sample1"
"c89782"	"Fibroblast"	"sample1"
"c89783"	"Plasma_cell"	"sample1"
"c89784"	"Fibroblast"	"sample1"
"c89785"	"Plasma_cell"	"sample1"
"c89786"	"CD8+_T_cell"	"sample1"
"c89787"	"CD8+_T_cell"	"sample1"
"c89788"	"Plasma_cell"	"sample1"
"c89789"	"Plasma_cell"	"sample1"
"c89790"	"Plasma_cell"	"sample1"
"c89791"	"Plasma_cell"	"sample1"
"c89792"	"NK_cell"	"sample1"
"c89793"	"CD8+_T_cell"	"sample1"
"c89794"	"CD8+_T_cell"	"sample1"
"c89795"	"CD8+_T_cell"	"sample1"
"c89796"	"Plasma_cell"	"sample1"
"c89797"	"CD4+_T_cell"	"sample1"
"c89798"	"Plasma_cell"	"sample1"
"c89799"	"CD8+_T_cell"	"sample1"
"c89800"	"Plasma_cell"	"sample1"
"c89801"	"Epithelial_cell"	"sample1"
"c89802"	"Plasma_cell"	"sample1"
"c89803"	"Plasma_cell"	"sample1"
"c89804"	"CD8+_T_cell"	"sample1"
"c89805"	"CD4+_T_cell"	"sample1"
"c89806"	"CD8+_T_cell"	"sample1"
"c89807"	"Fibroblast"	"sample1"
"c89808"	"CD8+_T_cell"	"sample1"
"c89809"	"Fibroblast"	"sample1"
"c89810"	"B_cell"	"sample1"
"c89811"	"CD8+_T_cell"	"sample1"
"c89812"	"Plasma_cell"	"sample1"
"c89813"	"Plasma_cell"	"sample1"
"c89814"	"CD8+_T_cell"	"sample1"
"c89815"	"Plasma_cell"	"sample1"
"c89816"	"Fibroblast"	"sample1"
"c89817"	"Plasma_cell"	"sample1"
"c89818"	"Fibroblast"	"sample1"
"c89819"	"CD8+_T_cell"	"sample1"
"c89820"	"Plasma_cell"	"sample1"
"c89821"	"CD8+_T_cell"	"sample1"
"c89822"	"Macrophage"	"sample1"
"c89823"	"CD8+_T_cell"	"sample1"
"c89824"	"CD8+_T_cell"	"sample1"
"c89825"	"Plasma_cell"	"sample1"
"c89826"	"Plasma_cell"	"sample1"
"c89827"	"CD8+_T_cell"	"sample1"
"c89828"	"Plasma_cell"	"sample1"
"c89829"	"Fibroblast"	"sample1"
"c89830"	"Epithelial_cell"	"sample1"
"c89831"	"CD8+_T_cell"	"sample1"
"c89832"	"Plasma_cell"	"sample1"
"c89833"	"Plasma_cell"	"sample1"
"c89834"	"Plasma_cell"	"sample1"
"c89835"	"CD8+_T_cell"	"sample1"
"c89836"	"Plasma_cell"	"sample1"
"c89837"	"CD8+_T_cell"	"sample1"
"c89838"	"Plasma_cell"	"sample1"
"c89839"	"Plasma_cell"	"sample1"
"c89840"	"Plasma_cell"	"sample1"
"c89841"	"Plasma_cell"	"sample1"
"c89842"	"CD8+_T_cell"	"sample1"
"c89843"	"Epithelial_cell"	"sample1"
"c89844"	"Plasma_cell"	"sample1"
"c89845"	"Plasma_cell"	"sample1"
"c89846"	"Fibroblast"	"sample1"
"c89847"	"CD4+_T_cell"	"sample1"
"c89848"	"CD4+_T_cell"	"sample1"
"c89849"	"Plasma_cell"	"sample1"
"c89850"	"Plasma_cell"	"sample1"
"c89851"	"Plasma_cell"	"sample1"
"c89852"	"Epithelial_cell"	"sample1"
"c89853"	"Fibroblast"	"sample1"
"c89854"	"CD8+_T_cell"	"sample1"
"c89855"	"Plasma_cell"	"sample1"
"c89856"	"Plasma_cell"	"sample1"
"c89857"	"Epithelial_cell"	"sample1"
"c89858"	"CD8+_T_cell"	"sample1"
"c89859"	"NK_cell"	"sample1"
"c89860"	"Plasma_cell"	"sample1"
"c89861"	"Plasma_cell"	"sample1"
"c89862"	"Plasma_cell"	"sample1"
"c89863"	"Plasma_cell"	"sample1"
"c89864"	"Plasma_cell"	"sample1"
"c89865"	"CD4+_T_cell"	"sample1"
"c89866"	"CD8+_T_cell"	"sample1"
"c89867"	"Plasma_cell"	"sample1"
"c89868"	"Endothelial_cell"	"sample1"
"c89869"	"CD4+_T_cell"	"sample1"
"c89870"	"Epithelial_cell"	"sample1"
"c89871"	"CD8+_T_cell"	"sample1"
"c89872"	"Epithelial_cell"	"sample1"
"c89873"	"CD8+_T_cell"	"sample1"
"c89874"	"CD8+_T_cell"	"sample1"
"c89875"	"Plasma_cell"	"sample1"
"c89876"	"Plasma_cell"	"sample1"
"c89877"	"Macrophage"	"sample1"
"c89878"	"Fibroblast"	"sample1"
"c89879"	"Plasma_cell"	"sample1"
"c89880"	"Fibroblast"	"sample1"
"c89881"	"Fibroblast"	"sample1"
"c89882"	"Plasma_cell"	"sample1"
"c89883"	"Plasma_cell"	"sample1"
"c89884"	"CD8+_T_cell"	"sample1"
"c89885"	"Plasma_cell"	"sample1"
"c89886"	"Plasma_cell"	"sample1"
"c89887"	"NK_cell"	"sample1"
"c89888"	"Epithelial_cell"	"sample1"
"c89889"	"Plasma_cell"	"sample1"
"c89890"	"Plasma_cell"	"sample1"
"c89891"	"CD8+_T_cell"	"sample1"
"c89892"	"B_cell"	"sample1"
"c89893"	"Fibroblast"	"sample1"
"c89894"	"Plasma_cell"	"sample1"
"c89895"	"CD8+_T_cell"	"sample1"
"c89896"	"Plasma_cell"	"sample1"
"c89897"	"Macrophage"	"sample1"
"c89898"	"Myeloid_cell"	"sample1"
"c89899"	"CD4+_T_cell"	"sample1"
"c89900"	"B_cell"	"sample1"
"c89901"	"Plasma_cell"	"sample1"
"c89902"	"Plasma_cell"	"sample1"
"c89903"	"Macrophage"	"sample1"
"c89904"	"CD8+_T_cell"	"sample1"
"c89905"	"Plasma_cell"	"sample1"
"c89906"	"Fibroblast"	"sample1"
"c89907"	"Macrophage"	"sample1"
"c89908"	"Epithelial_cell"	"sample1"
"c89909"	"Plasma_cell"	"sample1"
"c89910"	"Plasma_cell"	"sample1"
"c89911"	"Fibroblast"	"sample1"
"c89912"	"Plasma_cell"	"sample1"
"c89913"	"Plasma_cell"	"sample1"
"c89914"	"Plasma_cell"	"sample1"
"c89915"	"Epithelial_cell"	"sample1"
"c89916"	"Fibroblast"	"sample1"
"c89917"	"Plasma_cell"	"sample1"
"c89918"	"Plasma_cell"	"sample1"
"c89919"	"Plasma_cell"	"sample1"
"c89920"	"CD8+_T_cell"	"sample1"
"c89921"	"Plasma_cell"	"sample1"
"c89922"	"Plasma_cell"	"sample1"
"c89923"	"Plasma_cell"	"sample1"
